Wahlkreis-Nr.;Wahlkreisname;Land;Wahlbezirksart;Wahlberechtigte;Wähler;Ungültige;Gültige;CDU;SPD;FDP;DIE LINKE;GRÜNE;CSU;PIRATEN;NPD;Tierschutzpartei;REP;ÖDP;FAMILIE;Bündnis 21/RRP;RENTNER;BP;PBC;BüSo;DIE VIOLETTEN;MLPD;Volksabstimmung;AfD;BIG;pro Deutschland;FREIE WÄHLER;PARTEI DER VERNUNFT;Die PARTEI;Bergpartei;BGD;DKP;NEIN;WGr/EB;Ungültige;Gültige;CDU;SPD;FDP;DIE LINKE;GRÜNE;CSU;Sonstige;PIRATEN;NPD;Tierschutzpartei;REP;ÖDP;FAMILIE;Bündnis 21/RRP;RENTNER;BP;PBC;BüSo;DIE VIOLETTEN;MLPD;Volksabstimmung;PSG;AfD;BIG;pro Deutschland;DIE RECHTE;DIE FRAUEN;FREIE WÄHLER;Partei der Nichtwähler;PARTEI DER VERNUNFT;Die PARTEI
;;;;;;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen
187;Odenwald;HE;Brief;0;41689;1253;40436;19752;12835;1549;1547;3157;0;1058;538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;898;40791;17523;11053;2615;1734;3929;0;3937;783;339;0;130;0;0;0;0;0;0;32;0;10;0;14;2085;0;83;0;0;302;0;0;159
188;Bergstraße;HE;Brief;0;34915;593;34322;17679;10260;818;927;2081;0;480;262;0;0;0;0;0;0;0;0;0;0;0;0;1366;0;0;449;0;0;0;0;0;0;0;604;34311;15581;9045;2257;1180;3053;0;3195;499;241;0;111;0;0;0;0;0;0;17;0;4;0;18;1723;0;45;0;0;424;0;0;113
189;Eichsfeld - Nordhausen - Unstrut-Hainich-Kreis I;TH;Brief;0;21812;214;21598;10529;4009;334;3990;940;0;369;421;0;0;518;0;0;0;0;0;0;0;0;0;0;0;0;488;0;0;0;0;0;0;0;192;21620;9657;3771;631;3944;1229;0;2388;336;381;0;19;361;0;0;0;0;0;0;0;26;0;0;901;0;0;0;0;364;0;0;0
190;Eisenach - Wartburgkreis - Unstrut-Hainich-Kreis II;TH;Brief;0;19334;278;19056;8370;3632;330;4231;910;0;420;458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;705;0;0;0;0;0;0;0;219;19115;7887;3417;561;3964;1126;0;2160;341;402;0;34;121;0;0;0;0;0;0;0;38;0;0;753;0;0;0;0;471;0;0;0
191;Kyffhäuserkreis - Sömmerda - Weimarer Land I;TH;Brief;0;17881;286;17595;7637;3255;388;4605;747;0;543;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214;17667;7021;3004;552;4167;938;0;1985;389;352;0;24;109;0;0;0;0;0;0;0;29;0;0;806;0;0;0;0;276;0;0;0
192;Gotha - Ilm-Kreis;TH;Brief;0;22122;229;21893;7827;6224;361;3976;907;0;566;388;0;0;0;0;0;0;0;0;0;0;0;0;1221;0;0;423;0;0;0;0;0;0;0;217;21905;8532;4247;579;4330;1462;0;2755;539;356;0;28;99;0;0;0;0;0;0;0;32;0;0;1345;0;0;0;0;356;0;0;0
193;Erfurt - Weimar - Weimarer Land II;TH;Brief;0;31355;376;30979;11245;7927;418;6437;2768;0;1061;465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;658;0;0;0;0;0;0;0;266;31089;10671;5864;952;6292;3738;0;3572;952;291;0;43;269;0;0;0;0;0;0;0;51;0;0;1518;0;0;0;0;448;0;0;0
194;Gera - Jena - Saale-Holzland-Kreis;TH;Brief;0;30900;312;30588;10275;6146;701;8151;2095;0;772;354;0;0;305;0;0;0;0;0;0;0;0;0;1467;0;0;242;80;0;0;0;0;0;0;276;30624;10412;5359;1044;7463;2918;0;3428;901;360;0;30;257;0;0;0;0;0;0;0;106;0;0;1522;0;0;0;0;252;0;0;0
195;Greiz - Altenburger Land;TH;Brief;0;16485;224;16261;7589;2452;294;3719;583;0;384;314;0;0;0;0;0;0;0;0;0;0;0;0;926;0;0;0;0;0;0;0;0;0;0;194;16291;7123;2539;534;3420;750;0;1925;302;310;0;23;139;0;0;0;0;0;0;0;26;0;0;970;0;0;0;0;155;0;0;0
196;Sonneberg - Saalfeld-Rudolstadt - Saale-Orla-Kreis;TH;Brief;0;22694;388;22306;9408;4633;694;5293;1252;0;0;702;0;0;0;0;0;0;0;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;197;235;22459;8998;3877;709;4917;1214;0;2744;468;474;0;39;175;0;0;0;0;0;0;0;53;0;0;1210;0;0;0;0;325;0;0;0
197;Suhl - Schmalkalden-Meiningen - Hildburghausen;TH;Brief;0;20681;229;20452;8385;4057;358;5477;833;0;460;391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;491;0;0;0;0;0;0;0;182;20499;8042;3599;627;4954;1223;0;2054;372;310;0;31;128;0;0;0;0;0;0;0;22;0;0;836;0;0;0;0;355;0;0;0
198;Neuwied;RP;Brief;0;49265;862;48403;23384;17123;1533;1599;2190;0;829;505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1240;0;0;0;0;0;0;0;514;48751;23104;13167;2973;1836;3293;0;4378;758;353;0;75;115;0;0;0;0;0;0;0;17;0;0;2202;0;106;0;0;636;0;116;0
199;Ahrweiler;RP;Brief;0;40473;835;39638;22623;10235;1136;1374;2561;0;1177;0;0;0;532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396;40077;20140;9351;2737;1440;2931;0;3478;766;212;0;60;231;0;0;0;0;0;0;0;10;0;0;1767;0;75;0;0;284;0;73;0
200;Koblenz;RP;Brief;0;46690;963;45727;22970;12585;1643;1768;4109;0;1101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1551;0;0;0;0;0;0;0;501;46189;22083;11750;2999;1785;3606;0;3966;842;227;0;62;98;0;0;0;0;0;0;0;11;0;0;1821;0;93;0;0;734;0;78;0
201;Mosel/Rhein-Hunsrück;RP;Brief;0;28920;601;28319;15181;7463;1144;1073;1432;0;541;197;0;0;249;0;0;0;0;0;0;0;0;0;0;0;0;1039;0;0;0;0;0;0;0;342;28578;14221;6653;2215;1129;1920;0;2440;477;141;0;27;142;0;0;0;0;0;0;0;7;0;0;1075;0;73;0;0;442;0;56;0
202;Kreuznach;RP;Brief;0;31476;662;30814;13080;10821;1248;1342;1707;0;645;329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1386;0;0;0;0;0;0;256;390;31086;13131;9169;2225;1448;2291;0;2822;519;266;0;45;63;0;0;0;0;0;0;0;11;0;0;1269;0;73;0;0;505;0;71;0
203;Bitburg;RP;Brief;0;27396;535;26861;14470;6886;1173;734;1647;0;461;217;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;869;279;0;0;0;0;0;0;331;27065;13539;5910;2147;988;2002;0;2479;486;183;0;36;87;0;0;0;0;0;0;0;7;0;0;905;0;46;0;0;540;0;189;0
204;Trier;RP;Brief;0;37355;569;36786;18264;10626;1009;1727;3022;0;1048;238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;530;0;322;0;0;0;0;0;353;37002;16688;8900;2409;1924;3981;0;3100;988;171;0;43;92;0;0;0;0;0;0;0;16;0;0;1294;0;47;0;0;380;0;69;0
205;Montabaur;RP;Brief;0;41626;819;40807;20693;11567;1408;1536;2885;0;860;519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1339;0;0;0;0;0;0;0;438;41188;19431;10732;2683;1592;2927;0;3823;759;349;0;67;85;0;0;0;0;0;0;0;10;0;0;1713;0;100;0;0;656;0;84;0
206;Mainz;RP;Brief;0;63014;1120;61894;25559;18982;4375;2104;7492;0;1403;0;0;0;668;0;0;0;0;0;110;0;0;0;0;0;0;957;244;0;0;0;0;0;0;672;62342;25466;15299;4925;2574;8605;0;5473;1377;262;0;196;493;0;0;0;0;0;0;0;27;0;0;2361;0;114;0;0;488;0;155;0
207;Worms;RP;Brief;0;42153;733;41420;17908;14550;1352;1249;2540;0;724;513;0;0;221;0;0;0;0;0;0;0;0;0;1717;0;0;646;0;0;0;0;0;0;0;556;41597;16948;12154;2920;1633;3651;0;4291;804;479;0;155;152;0;0;0;0;0;0;0;11;0;0;1957;0;85;0;0;521;0;127;0
208;Ludwigshafen/Frankenthal;RP;Brief;0;45849;889;44960;20348;15423;1525;1766;2225;0;1066;545;0;641;0;0;0;0;0;0;0;0;71;0;0;0;0;1350;0;0;0;0;0;0;0;635;45214;18636;13176;2925;1981;3382;0;5114;991;456;0;485;93;0;0;0;0;0;0;0;31;0;0;2031;0;107;0;0;763;0;157;0
209;Neustadt - Speyer;RP;Brief;0;54772;1204;53568;26520;14204;1812;1945;4720;0;1218;754;0;0;0;339;0;0;0;0;0;0;0;0;0;0;0;1706;350;0;0;0;0;0;0;762;54010;24514;13168;3694;2067;4854;0;5713;1045;453;0;305;148;0;0;0;0;0;0;0;10;0;0;2246;0;123;0;0;1134;0;249;0
210;Kaiserslautern;RP;Brief;0;40190;829;39361;14860;14362;1205;2408;2706;0;1189;752;0;0;0;562;0;0;0;0;0;0;0;0;0;0;0;1317;0;0;0;0;0;0;0;591;39599;14559;12450;2318;2423;3303;0;4546;1076;561;0;122;113;0;0;0;0;0;0;0;16;0;0;1440;0;104;0;0;963;0;151;0
211;Pirmasens;RP;Brief;0;34052;1130;32922;15847;9952;1124;1540;1442;0;793;453;0;514;0;0;0;0;0;0;0;0;0;0;0;0;0;1257;0;0;0;0;0;0;0;735;33317;15398;8769;2042;1686;1701;0;3721;720;408;0;352;100;0;0;0;0;0;0;0;9;0;0;1219;0;92;0;0;673;0;148;0
212;Südpfalz;RP;Brief;0;46362;877;45485;22572;11573;2328;1531;3723;0;1285;506;0;467;345;0;0;0;0;0;0;0;0;0;0;0;0;1155;0;0;0;0;0;0;0;630;45732;20146;11190;3421;1799;4111;0;5065;1144;437;0;361;251;0;0;0;0;0;0;0;16;0;0;1860;0;123;0;0;748;0;125;0
213;Altötting;BY;Brief;0;39020;329;38691;0;5352;1050;790;2504;24802;820;0;0;0;0;0;0;0;0;0;155;248;0;0;1162;0;0;1808;0;0;0;0;0;0;0;343;38677;0;5813;1657;872;2664;21751;5920;630;233;379;204;625;0;18;0;754;0;56;127;3;0;0;1308;0;29;0;101;1414;0;39;0
214;Erding - Ebersberg;BY;Brief;0;48949;335;48614;0;9201;1331;1082;4310;25332;0;0;0;0;1332;0;74;0;1298;0;0;0;0;0;2134;0;0;2371;0;0;0;0;0;149;0;277;48672;0;7620;2691;1166;4880;23745;8570;884;188;501;448;900;0;48;0;1084;0;15;78;14;0;0;2323;0;32;0;104;1908;0;43;0
215;Freising;BY;Brief;0;59446;593;58853;0;9446;1840;1338;7681;30125;1279;0;0;0;1209;0;0;0;0;0;0;0;0;0;2149;0;0;3786;0;0;0;0;0;0;0;416;59030;0;8691;2852;1486;5949;29853;10199;1149;402;563;227;919;0;24;0;1110;0;14;92;12;0;0;2434;0;49;0;114;3038;0;52;0
216;Fürstenfeldbruck;BY;Brief;0;65092;468;64624;0;12083;1850;1363;5680;35212;1422;0;0;0;1204;0;0;0;0;0;0;0;0;0;2996;0;0;2814;0;0;0;0;0;0;0;366;64726;0;11160;3638;1469;6420;32034;10005;1175;238;651;210;918;0;29;0;1031;0;11;92;9;0;0;3047;0;52;0;102;2389;0;51;0
217;Ingolstadt;BY;Brief;0;62598;477;62121;0;9766;1577;2228;4608;37164;1385;0;0;0;932;0;0;0;0;0;0;0;0;0;1579;0;0;2655;0;227;0;0;0;0;0;533;62065;0;10266;2919;1816;4423;33610;9031;1134;468;488;302;890;0;22;0;978;0;8;93;9;0;0;1805;0;43;0;129;2605;0;57;0
218;München-Nord;BY;Brief;0;63168;449;62719;0;17747;2930;1731;7491;27762;2069;392;0;0;1080;0;0;0;0;0;87;0;62;0;0;0;0;1368;0;0;0;0;0;0;0;256;62912;0;13962;6123;2109;9492;23730;7496;1688;214;482;108;737;0;23;0;498;0;25;88;19;0;0;2297;0;47;0;93;1132;0;45;0
219;München-Ost;BY;Brief;0;66455;528;65927;0;17214;3571;1690;7298;29811;1424;417;0;0;1220;0;0;0;947;0;97;0;0;0;0;0;0;2238;0;0;0;0;0;0;0;261;66194;0;13881;6358;2186;9076;26891;7802;1455;238;516;136;689;0;29;0;629;0;16;90;13;0;0;2518;0;51;0;87;1266;0;69;0
220;München-Süd;BY;Brief;0;62115;411;61704;0;15671;2273;1982;7883;27573;1598;277;0;0;1240;0;0;0;0;0;62;0;0;0;1671;0;0;1474;0;0;0;0;0;0;0;288;61827;0;13265;4853;2330;9440;24095;7844;1622;225;501;128;684;0;18;0;648;0;29;94;16;0;0;2412;0;37;0;102;1280;0;48;0
221;München-West/Mitte;BY;Brief;0;70354;533;69821;0;18042;3648;2276;10117;30163;1701;357;0;0;1249;0;0;0;0;0;77;0;0;0;0;0;306;1769;0;0;0;0;0;0;116;323;70031;0;15068;5931;2578;11627;26660;8167;1665;217;591;139;829;0;23;0;564;0;25;109;13;0;0;2526;0;89;0;107;1217;0;53;0
222;München-Land;BY;Brief;0;74850;468;74382;0;13010;3795;1296;9772;38304;1241;0;0;0;1055;0;99;0;0;0;0;0;0;0;2817;0;0;2849;144;0;0;0;0;0;0;441;74409;0;13275;7136;1688;8095;34841;9374;1299;219;637;213;822;0;32;0;727;0;14;84;10;0;0;3119;0;46;0;105;1962;0;85;0
223;Rosenheim;BY;Brief;0;57056;444;56612;0;6481;2085;1123;6283;31503;1290;0;0;751;1344;0;0;0;1503;0;64;0;0;0;2118;0;0;1956;0;0;0;0;0;0;111;422;56634;0;8007;3238;1300;5569;29491;9029;938;227;527;537;1032;0;16;0;1392;0;47;104;6;0;0;2401;0;32;0;122;1592;0;56;0
224;Starnberg;BY;Brief;0;75085;942;74143;0;11950;7332;1585;6958;37973;1583;0;0;0;1567;0;0;0;0;0;0;0;0;0;0;0;0;5195;0;0;0;0;0;0;0;484;74601;0;10330;6402;1491;7132;37460;11786;1145;270;656;204;1027;0;26;0;1409;0;13;170;10;0;0;3891;0;57;0;98;2715;0;95;0
225;Traunstein;BY;Brief;0;53067;596;52471;0;9354;1608;1286;5316;31588;1085;0;0;724;1510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;415;52652;0;7556;2521;1276;5392;29102;6805;747;234;467;343;871;0;24;0;932;0;13;90;4;0;0;1427;0;31;0;74;1488;0;60;0
226;Weilheim;BY;Brief;0;69122;789;68333;0;10386;2796;1592;6434;37401;1053;515;0;0;2073;0;0;0;2730;0;0;0;0;0;0;0;0;3353;0;0;0;0;0;0;0;535;68587;0;9891;4190;1640;6520;34875;11471;1028;345;640;161;1354;0;32;0;1846;0;17;118;11;0;0;3435;0;46;0;156;2202;0;80;0
227;Deggendorf;BY;Brief;0;37551;337;37214;0;5630;1007;1028;1938;21901;530;717;0;0;0;0;0;0;987;0;0;0;0;0;1167;0;0;2309;0;0;0;0;0;0;0;304;37247;0;5993;1525;1094;1855;20016;6764;532;605;375;205;463;0;20;0;892;0;8;41;5;0;0;1311;0;33;0;92;2152;0;30;0
228;Landshut;BY;Brief;0;62697;631;62066;0;8829;2478;1325;5745;34507;1140;779;0;0;1651;0;0;0;0;0;0;0;0;0;0;0;0;5612;0;0;0;0;0;0;0;408;62289;0;9021;2979;1390;4475;33184;11240;907;492;598;196;997;0;21;0;1300;0;10;108;5;0;0;1689;0;69;0;131;4652;0;65;0
229;Passau;BY;Brief;0;50698;611;50087;0;9529;0;1390;2909;29407;1051;528;0;0;1569;0;0;0;0;0;0;0;0;0;1464;0;0;2240;0;0;0;0;0;0;0;415;50283;0;8913;2437;1553;3339;26517;7524;846;480;486;161;996;0;9;0;647;0;10;63;7;0;0;1682;0;42;0;100;1945;0;50;0
230;Rottal-Inn;BY;Brief;0;38277;474;37803;0;6218;929;835;2019;21733;0;711;0;0;1343;0;0;0;0;0;0;0;0;0;980;0;0;2726;0;309;0;0;0;0;0;317;37960;0;5684;1606;844;2144;21314;6368;546;523;372;191;862;0;9;0;738;0;16;60;3;0;0;1077;0;20;0;87;1814;0;50;0
231;Straubing;BY;Brief;0;41474;478;40996;0;7067;1268;812;1604;23864;724;673;0;0;1510;0;0;0;0;0;0;0;0;0;1380;0;0;2094;0;0;0;0;0;0;0;382;41092;0;6426;1894;963;1944;22872;6993;603;554;385;156;898;0;11;0;742;0;5;30;11;0;0;1260;0;14;0;93;2175;0;56;0
232;Amberg;BY;Brief;0;47264;506;46758;0;8852;1240;1217;2753;26585;1204;627;0;0;1407;0;0;0;0;0;0;0;0;0;0;0;0;2873;0;0;0;0;0;0;0;447;46817;0;8224;1941;1268;3468;24368;7548;953;471;377;119;794;0;23;0;585;0;13;52;9;0;0;1393;0;32;0;103;2581;0;43;0
233;Regensburg;BY;Brief;0;59381;470;58911;0;12375;3258;1587;5621;26750;1183;450;0;0;1766;0;0;0;0;0;0;0;0;0;2000;0;0;3767;0;0;0;0;0;0;154;420;58961;0;10656;3008;1767;6167;27825;9538;1178;388;572;169;1104;0;19;0;642;0;6;89;12;0;0;1984;0;27;0;120;3175;0;53;0
234;Schwandorf;BY;Brief;0;55026;476;54550;0;13206;1287;1169;1908;30529;0;811;0;0;1003;0;0;0;1414;0;0;0;0;0;0;0;0;3223;0;0;0;0;0;0;0;621;54405;0;10052;1903;1452;2553;28871;9574;894;643;587;235;706;0;24;0;1102;0;15;58;5;0;0;1465;0;28;0;131;3607;0;74;0
235;Weiden;BY;Brief;0;43392;381;43011;0;9366;765;975;1902;22318;699;707;0;0;670;0;0;0;0;0;0;0;0;0;997;0;0;2137;0;0;0;0;0;0;2475;444;42948;0;9497;1479;1242;2187;21818;6725;666;725;420;137;505;0;12;0;526;0;4;47;12;0;0;1303;0;42;0;127;2126;0;73;0
236;Bamberg;BY;Brief;0;45782;333;45449;0;9749;2053;1274;3897;23787;1021;481;0;0;0;0;0;0;0;0;0;0;0;0;1524;0;0;1663;0;0;0;0;0;0;0;362;45420;0;8342;2452;1432;4343;22431;6420;1015;504;423;225;350;0;22;0;314;0;9;56;12;0;0;1613;0;23;0;143;1657;0;54;0
237;Bayreuth;BY;Brief;0;37445;438;37007;0;9335;1451;859;2776;20006;852;427;0;0;0;0;0;0;0;0;0;0;0;0;1301;0;0;0;0;0;0;0;0;0;0;306;37139;0;8305;2181;982;2978;17523;5170;722;328;364;208;248;0;15;0;176;0;7;47;14;0;0;1315;0;19;0;113;1546;0;48;0
238;Coburg;BY;Brief;0;28554;232;28322;0;8956;706;664;1396;14102;423;281;0;0;0;0;0;0;0;0;0;0;0;0;791;0;0;1003;0;0;0;0;0;0;0;257;28297;0;7444;1413;849;2024;13220;3347;427;269;246;57;183;0;8;0;93;0;8;34;10;0;0;1045;0;12;0;76;844;0;35;0
239;Hof;BY;Brief;0;35197;310;34887;0;9209;583;1181;2375;19842;0;450;0;0;0;0;0;0;0;0;0;0;0;0;1247;0;0;0;0;0;0;0;0;0;0;342;34855;0;8555;1464;1196;2325;16844;4471;606;390;409;126;216;0;13;0;194;0;3;32;5;0;0;1318;0;28;0;85;1001;0;45;0
240;Kulmbach;BY;Brief;0;42379;436;41943;0;9182;954;991;1871;23461;739;686;0;0;616;0;0;0;602;0;0;0;0;0;1221;0;0;1620;0;0;0;0;0;0;0;442;41937;0;8567;1710;1152;2465;21956;6087;795;657;412;243;328;0;11;0;385;0;7;56;10;0;0;1349;0;39;0;145;1598;0;52;0
241;Ansbach;BY;Brief;0;54071;499;53572;0;11962;3201;1780;3306;27615;1227;730;0;0;0;0;85;0;658;0;0;164;0;0;0;0;0;2844;0;0;0;0;0;0;0;460;53611;0;11677;2869;1736;4942;24572;7815;1031;583;531;279;708;0;49;0;432;0;7;104;7;0;0;1583;0;59;0;134;2257;0;51;0
242;Erlangen;BY;Brief;0;48455;317;48138;0;11754;1362;1711;4963;23261;1168;294;0;0;0;0;0;0;263;0;0;0;0;0;1480;0;0;1882;0;0;0;0;0;0;0;335;48120;0;10981;3060;1679;6217;19762;6421;1157;285;383;99;478;0;28;0;242;0;12;52;11;0;0;1762;0;20;0;111;1725;0;56;0
243;Fürth;BY;Brief;0;54657;417;54240;0;13885;1298;1823;5261;26652;1403;633;0;0;0;0;0;0;0;0;0;0;0;0;1598;0;0;1687;0;0;0;0;0;0;0;496;54161;0;13115;2930;2138;5617;22854;7507;1165;472;534;325;520;0;40;0;314;0;11;70;41;0;0;1973;0;41;0;126;1795;0;80;0
244;Nürnberg-Nord;BY;Brief;0;45401;357;45044;0;12983;1695;2311;5206;18077;1412;423;0;0;0;0;0;0;0;0;0;0;33;0;1463;0;0;1008;0;329;0;0;0;0;104;286;45115;0;10913;2988;2562;6699;16050;5903;1426;342;444;141;428;0;34;0;185;0;10;75;58;0;0;1760;0;28;0;100;832;0;40;0
245;Nürnberg-Süd;BY;Brief;0;36510;310;36200;0;11160;872;1459;3173;15693;909;483;0;0;0;0;70;0;0;0;0;0;0;0;1334;0;0;1047;0;0;0;0;0;0;0;269;36241;0;9875;1764;1682;3508;14585;4827;805;441;340;164;285;0;53;0;137;0;5;41;9;0;0;1496;0;30;0;75;903;0;43;0
246;Roth;BY;Brief;0;58914;553;58361;0;15189;2595;1740;4455;28756;1320;781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3525;0;0;0;0;0;0;0;470;58444;0;13728;2941;1816;5597;26200;8162;1092;460;555;334;460;0;29;0;276;0;11;83;4;0;0;1729;0;47;0;119;2891;0;72;0
247;Aschaffenburg;BY;Brief;0;43370;824;42546;0;9777;1851;826;3549;22570;990;557;0;0;587;0;0;0;0;0;0;0;0;0;0;0;0;1661;0;0;0;0;0;0;178;691;42679;0;8633;2579;1119;3843;20896;5609;768;405;450;267;334;0;22;0;242;0;8;74;16;0;0;1429;0;58;0;106;1371;0;59;0
248;Bad Kissingen;BY;Brief;0;56984;683;56301;0;11037;2039;2105;5154;31684;1255;858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2169;0;0;0;0;0;0;0;666;56318;0;9719;2834;2041;4025;30439;7260;1060;637;445;332;510;0;38;0;368;0;12;80;8;0;0;1473;0;47;0;143;1990;0;117;0
249;Main-Spessart;BY;Brief;0;55386;784;54602;0;12228;1850;1307;3514;27833;1031;437;0;526;0;0;148;0;0;0;0;0;0;0;1660;0;0;4068;0;0;0;0;0;0;0;676;54710;0;11085;2637;1385;4048;27294;8261;972;467;508;456;442;0;73;0;300;0;17;86;5;0;0;1779;0;29;0;148;2910;0;69;0
250;Schweinfurt;BY;Brief;0;45149;538;44611;0;9743;1268;2100;2991;23746;894;511;0;0;414;0;0;0;637;0;0;0;0;0;0;0;0;2307;0;0;0;0;0;0;0;466;44683;0;8996;2124;1818;3452;22419;5874;719;323;362;359;340;0;30;0;394;0;12;44;14;0;0;1176;0;40;0;130;1872;0;59;0
251;Würzburg;BY;Brief;0;67624;582;67042;0;16173;2804;1751;6746;33147;1591;609;0;0;883;0;0;0;0;0;0;0;0;0;1739;0;0;1599;0;0;0;0;0;0;0;600;67024;0;14318;3749;2140;8025;30750;8042;1496;384;538;585;661;0;17;0;293;0;9;84;6;0;0;2040;0;41;0;161;1637;0;90;0
252;Augsburg-Stadt;BY;Brief;0;34358;336;34022;0;7933;1805;1317;4811;14071;944;200;0;224;0;0;43;0;0;0;61;0;32;0;1540;0;0;1041;0;0;0;0;0;0;0;180;34178;0;6983;2015;1493;4383;14563;4741;872;192;322;146;359;0;40;0;272;0;22;58;13;0;0;1576;0;28;0;88;718;0;35;0
253;Augsburg-Land;BY;Brief;0;50640;549;50091;0;8687;1596;1314;4152;29365;968;519;0;0;978;0;298;0;0;0;0;0;0;0;2214;0;0;0;0;0;0;0;0;0;0;391;50249;0;8285;2746;1355;4302;25758;7803;834;350;528;344;665;0;164;0;695;0;9;80;3;0;0;2229;0;54;0;137;1638;0;73;0
254;Donau-Ries;BY;Brief;0;44862;595;44267;0;7879;1370;1819;3223;25288;0;755;0;0;1264;0;126;0;0;0;0;0;0;0;0;0;0;2543;0;0;0;0;0;0;0;440;44422;0;7597;2293;1215;2996;23285;7036;701;489;419;421;549;0;54;0;558;0;5;101;11;0;0;1577;0;32;0;199;1861;0;59;0
255;Neu-Ulm;BY;Brief;0;48840;549;48291;0;8559;1942;1367;4675;26878;893;762;0;0;911;0;0;0;0;0;0;0;0;0;2304;0;0;0;0;0;0;0;0;0;0;334;48506;0;8435;2715;1404;3783;24871;7298;862;574;471;213;692;0;23;0;432;0;17;82;9;0;0;2346;0;37;0;144;1321;0;75;0
256;Oberallgäu;BY;Brief;0;53796;546;53250;0;8520;2784;1370;4954;31933;954;0;0;744;1811;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;349;53447;0;7782;3721;1364;5702;27355;7523;758;227;505;370;923;0;60;0;485;0;12;90;10;0;0;2038;0;34;0;122;1841;0;48;0
257;Ostallgäu;BY;Brief;0;54233;439;53794;0;7644;1180;1299;3948;30672;977;0;0;0;1255;0;0;0;1967;0;0;0;0;0;2104;0;0;2408;0;0;0;0;0;0;340;392;53841;0;7729;3096;1376;4633;28041;8966;873;347;494;212;1068;0;10;0;1276;0;10;90;11;0;0;2287;0;42;0;156;2028;0;62;0
258;Stuttgart I;BW;Brief;0;50749;420;50329;22119;7652;1764;1412;13732;0;1007;166;0;0;298;0;0;0;0;0;51;0;0;0;1280;0;0;318;0;0;0;0;0;0;530;232;50517;19732;9288;5112;2373;9637;0;4375;1298;124;290;81;194;0;0;131;0;53;31;0;27;65;0;1782;15;22;0;0;228;0;34;0
259;Stuttgart II;BW;Brief;0;37130;387;36743;16603;7959;1445;1356;6409;0;774;267;0;0;0;0;0;0;0;0;49;0;49;0;1122;0;0;378;0;0;0;0;0;0;332;231;36899;15031;7361;3142;1852;5976;0;3537;894;213;251;117;102;0;0;178;0;33;17;0;34;67;0;1355;16;13;0;0;230;0;17;0
260;Böblingen;BW;Brief;0;43161;433;42728;23044;9204;2028;1421;4872;0;847;408;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;841;0;0;0;0;0;0;0;253;42908;19854;7918;3829;1400;5320;0;4587;761;268;316;94;130;0;0;146;0;151;45;0;20;117;0;2021;12;47;0;0;435;0;24;0
261;Esslingen;BW;Brief;0;31551;244;31307;16633;7113;836;928;3830;0;629;162;0;227;0;0;0;0;0;0;0;0;0;0;949;0;0;0;0;0;0;0;0;0;0;173;31378;14478;6276;2430;1143;4068;0;2983;554;148;290;189;57;0;0;120;0;40;2;0;12;58;0;1284;13;19;0;0;180;0;17;0
