Wahlkreis-Nr.;Wahlkreisname;Land;Wahlbezirksart;Wahlberechtigte;Wähler;Ungültige;Gültige;CDU;SPD;DIE LINKE;GRÜNE;CSU;FDP;AfD;PIRATEN;NPD;FREIE WÄHLER;Tierschutzpartei;ÖDP;Die PARTEI;BP;Volksabstimmung;PDV;MLPD;BüSo;SGP;DIE RECHTE;Tierschutzallianz;B*;DKP;Die Grauen;du;MG;MENSCHLICHE WELT;Gesundheitsforschung;V-Partei³;Bündnis C;DIE EINHEIT;DIE VIOLETTEN;FAMILIE;DIE FRAUEN;MIETERPARTEI;Neue Liberale;UNABHÄNGIGE;WGr/EB;Ungültige;Gültige;CDU;SPD;DIE LINKE;GRÜNE;CSU;FDP;AfD;PIRATEN;NPD;FREIE WÄHLER;Tierschutzpartei;ÖDP;Die PARTEI;BP;Volksabstimmung;PDV;MLPD;BüSo;SGP;DIE RECHTE;AD-DEMOKRATEN;Tierschutzallianz;B*;BGE;DiB;DKP;DM;Die Grauen;du;MG;MENSCHLICHE WELT;Die Humanisten;Gesundheitsforschung;V-Partei³
;;;;;;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen
143;Dortmund II;NW;Brief;0;42636;337;42299;13886;16133;2853;2858;0;2824;3266;0;0;479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230;42406;12299;13871;3074;2943;0;5130;3353;207;93;202;373;33;402;0;59;0;18;0;2;0;72;0;0;57;52;14;26;0;0;0;0;31;55;40
144;Unna I;NW;Brief;0;44523;298;44225;16190;16256;1920;2993;0;3089;2935;343;0;291;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;263;44260;14120;14592;2504;2874;0;5494;3174;186;119;192;378;33;235;0;76;0;15;0;3;0;60;0;0;38;27;2;38;0;0;0;0;17;40;43
145;Hamm – Unna II;NW;Brief;0;49330;286;49044;20286;16571;2268;2380;0;3229;3585;328;0;397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;49111;17760;14627;2758;2564;0;5901;3895;172;136;173;384;34;275;0;69;0;22;0;4;0;100;0;0;51;34;13;22;0;0;0;0;13;55;49
146;Soest;NW;Brief;0;55434;407;55027;26029;15540;2351;3057;0;4359;3586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;227;55207;22517;13139;3062;3214;0;8097;3707;159;67;101;396;61;283;0;63;0;11;0;3;0;17;0;0;67;59;2;39;0;0;0;0;25;57;61
147;Hochsauerlandkreis;NW;Brief;0;52112;302;51810;26176;13067;1752;2434;0;4714;3110;0;0;557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;51899;23435;11027;2333;2326;0;7890;3370;140;98;278;341;37;252;0;64;0;10;0;0;0;31;0;0;47;39;5;45;0;0;0;0;14;59;58
148;Siegen-Wittgenstein;NW;Brief;0;53389;377;53012;23352;15407;2493;2316;0;4031;4267;0;0;0;0;288;618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;304;53085;19789;13647;3400;2721;0;7180;4545;148;96;124;400;169;414;0;80;0;5;0;1;0;60;0;0;38;61;10;62;0;0;0;0;33;52;50
149;Olpe – Märkischer Kreis I;NW;Brief;0;57375;458;56917;29746;14128;2054;1841;0;5304;3844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;269;57106;25675;12553;2499;2364;0;8604;3903;143;116;121;389;93;239;0;77;0;14;0;0;0;63;0;0;40;41;6;40;0;0;0;0;18;57;51
150;Märkischer Kreis II;NW;Brief;0;47995;711;47284;20315;17192;2567;1618;0;4822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;770;193;47802;19112;11805;2483;2125;0;6927;3987;131;101;126;399;44;203;0;73;0;11;0;2;0;53;0;0;45;34;6;45;0;0;0;0;11;50;29
151;Nordsachsen;SN;Brief;0;21310;227;21083;7600;2876;3957;736;0;1464;4450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;21156;6936;2579;3405;667;0;1782;4541;69;206;231;333;33;163;0;0;0;16;9;0;0;0;0;0;105;39;0;0;0;0;0;0;0;0;42
152;Leipzig I;SN;Brief;0;38558;283;38275;11207;6696;7918;2706;0;2315;5490;0;0;416;0;0;1088;0;0;0;0;123;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235;201;38357;9933;5034;7923;3328;0;3518;5586;183;192;330;669;91;809;0;0;0;56;67;0;0;0;0;0;266;270;0;0;0;0;0;0;0;0;102
153;Leipzig II;SN;Brief;0;47685;298;47387;12374;6735;11464;6118;0;2946;4929;358;0;578;0;0;1481;0;0;0;129;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;244;47441;11316;6397;10491;5889;0;4387;5399;239;122;343;666;103;1079;0;0;0;77;64;0;0;0;0;0;393;305;0;0;0;0;0;0;0;0;171
154;Leipzig-Land;SN;Brief;0;29801;284;29517;10905;3508;4841;1417;0;2065;6781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188;29613;9977;3482;4556;1142;0;2620;6268;82;194;263;434;52;237;0;0;0;47;11;0;0;0;0;0;127;68;0;0;0;0;0;0;0;0;53
155;Meißen;SN;Brief;0;30819;328;30491;12596;3032;4105;1313;0;1744;7138;0;281;0;0;0;0;0;0;0;0;282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;269;30550;9108;2865;4468;1416;0;2951;7764;87;323;350;422;107;253;0;0;0;24;78;0;0;0;0;0;188;85;0;0;0;0;0;0;0;0;61
156;Bautzen I;SN;Brief;0;25712;192;25520;8565;2532;4349;699;0;1710;6604;0;0;629;0;0;0;0;0;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331;169;25543;7829;2366;4002;734;0;2171;6630;82;264;521;319;74;215;0;0;0;25;51;0;0;0;0;0;152;68;0;0;0;0;0;0;0;0;40
157;Görlitz;SN;Brief;0;27173;255;26918;9394;3309;3965;1192;0;1415;6738;0;0;605;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227;26946;8176;2775;4104;1014;0;2083;6878;86;257;480;368;64;254;0;0;0;20;85;0;0;0;0;0;160;77;0;0;0;0;0;0;0;0;65
158;Sächsische Schweiz-Osterzgebirge;SN;Brief;0;28914;287;28627;9076;2409;4829;1107;0;2140;8178;0;0;0;0;0;0;0;0;0;0;407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;481;205;28709;8386;2481;4191;1119;0;2722;7723;82;373;474;398;104;233;0;0;0;30;107;0;0;0;0;0;173;71;0;0;0;0;0;0;0;0;42
159;Dresden I;SN;Brief;0;54503;436;54067;14498;7826;11791;4206;0;4298;8695;607;213;0;0;509;1207;0;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280;54223;15136;6027;9334;4949;0;5841;8998;351;252;461;636;325;1004;0;0;0;46;110;0;0;0;0;0;342;281;0;0;0;0;0;0;0;0;130
160;Dresden II – Bautzen II;SN;Brief;0;50524;382;50142;13976;5838;9047;5650;0;3644;7668;797;249;754;0;746;1539;0;0;0;97;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235;50289;13180;5064;9053;5592;0;5010;8230;391;243;546;628;373;1063;0;0;0;61;75;0;0;0;0;0;387;251;0;0;0;0;0;0;0;0;142
161;Mittelsachsen;SN;Brief;0;29212;290;28922;10284;3875;4317;1201;0;1734;7148;0;0;0;0;0;0;0;0;0;0;363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203;29009;9095;3030;4550;973;0;2563;7014;115;249;286;373;83;332;0;0;0;41;94;0;0;0;0;0;96;67;0;0;0;0;0;0;0;0;48
162;Chemnitz;SN;Brief;0;36731;306;36425;10546;6171;7649;1830;0;2429;6335;302;0;0;0;0;944;0;0;0;0;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214;36517;10256;4746;7577;1899;0;3056;6605;195;180;233;480;76;667;0;0;0;49;88;0;0;0;0;0;188;145;0;0;0;0;0;0;0;0;77
163;Chemnitzer Umland – Erzgebirgskreis II;SN;Brief;0;24329;285;24044;9170;2470;4257;1002;0;2022;5123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;24160;8306;2597;3862;787;0;2019;5198;75;184;318;311;59;210;0;0;0;20;8;0;0;0;0;0;98;55;0;0;0;0;0;0;0;0;53
164;Erzgebirgskreis I;SN;Brief;0;28564;351;28213;10427;2455;4709;925;0;2397;6710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;590;263;28301;9719;2630;4430;772;0;2335;6627;77;266;450;410;71;216;0;0;0;26;13;0;0;0;0;0;142;69;0;0;0;0;0;0;0;0;48
165;Zwickau;SN;Brief;0;28246;1024;27222;9843;3023;7002;1468;0;3433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2453;207;28039;9506;3058;5011;1025;0;2283;5605;87;176;343;389;53;241;0;0;0;36;14;0;0;0;0;0;97;54;0;0;0;0;0;0;0;0;61
166;Vogtlandkreis;SN;Brief;0;27314;303;27011;10193;3074;4332;1168;0;1687;5754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;803;217;27097;9051;3180;4480;901;0;2146;5888;65;186;255;332;72;274;0;0;0;31;12;0;0;0;0;0;119;75;0;0;0;0;0;0;0;0;30
167;Waldeck;HE;Brief;0;35864;392;35472;12794;12360;1848;2225;0;2595;3072;0;0;547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;322;35542;11561;11113;2138;2491;0;3713;3279;98;72;335;330;38;189;0;0;0;4;6;0;0;0;0;0;78;0;3;37;0;0;0;0;0;0;57
168;Kassel;HE;Brief;0;46091;498;45593;13907;15673;3483;4684;0;2875;3288;282;0;344;0;0;632;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;354;421;45670;13171;12688;4528;5544;0;4537;3423;147;64;235;431;78;437;0;0;0;36;5;0;0;0;0;0;165;0;17;84;0;0;0;0;0;0;80
169;Werra-Meißner – Hersfeld-Rotenburg;HE;Brief;0;33337;402;32935;10310;13603;1615;1441;0;1844;3443;0;0;679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;345;32992;10462;10503;1959;2104;0;3088;3627;90;97;321;290;55;194;0;0;0;7;8;0;0;0;0;0;77;0;8;44;0;0;0;0;0;0;58
170;Schwalm-Eder;HE;Brief;0;33245;430;32815;10635;12151;1666;2024;0;2306;3164;0;0;869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375;32870;10286;10116;2022;2266;0;3294;3452;102;85;517;319;36;175;0;0;0;3;5;0;0;0;0;0;84;0;8;46;0;0;0;0;0;0;54
171;Marburg;HE;Brief;0;34576;260;34316;12071;11649;2959;2878;0;1572;2517;0;0;534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;187;34389;10947;8347;3572;3883;0;3310;2972;119;52;252;274;82;335;0;0;0;8;8;0;0;0;0;0;117;0;18;32;0;0;0;0;0;0;61
172;Lahn-Dill;HE;Brief;0;33911;385;33526;14262;9500;1216;2065;0;2338;3105;0;99;345;0;0;346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;290;33621;12381;7877;1925;2448;0;3712;3899;84;117;349;325;66;242;0;0;0;2;11;0;0;0;0;0;59;0;12;65;0;0;0;0;0;0;47
173;Gießen;HE;Brief;0;41226;404;40822;15164;10883;2324;4054;0;3596;3513;0;101;881;0;0;0;0;0;0;90;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;303;40923;13278;9372;3072;4463;0;4759;3795;162;114;618;439;93;472;0;0;0;14;7;0;0;0;0;0;97;0;34;47;0;0;0;0;0;0;87
174;Fulda;HE;Brief;0;35124;298;34826;16692;6961;1490;2375;0;1922;4904;0;85;397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296;34828;14442;6139;1830;2743;0;4124;4200;86;101;260;319;102;259;0;0;0;7;3;0;0;0;0;0;83;0;9;56;0;0;0;0;0;0;65
175;Main-Kinzig – Wetterau II – Schotten;HE;Brief;0;34414;446;33968;13327;9598;1791;1964;0;2124;4169;0;201;794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310;34104;11817;8006;2025;2415;0;3866;4293;105;173;436;446;67;255;0;0;0;6;12;0;0;0;0;0;71;0;5;45;0;0;0;0;0;0;61
176;Hochtaunus;HE;Brief;0;44311;644;43667;19040;9170;2241;3843;0;4985;3779;0;0;609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;548;43763;16162;8155;2506;4012;0;7211;4078;124;75;349;528;64;261;0;0;0;2;3;0;0;0;0;0;90;0;7;46;0;0;0;0;0;0;90
177;Wetterau I;HE;Brief;0;37589;435;37154;14712;9950;1470;3265;0;3488;3420;0;149;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305;37284;13040;8127;2152;3389;0;5156;3648;141;160;405;455;62;293;0;0;0;4;9;0;0;0;0;0;94;0;7;59;0;0;0;0;0;0;83
178;Rheingau-Taunus – Limburg;HE;Brief;0;53154;577;52577;24164;12509;2337;3505;0;4138;4224;0;0;1700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;453;52701;20583;10293;2689;4366;0;7288;5285;146;121;607;592;77;348;0;0;0;11;7;0;0;0;0;0;129;0;7;55;0;0;0;0;0;0;97
179;Wiesbaden;HE;Brief;0;42682;397;42285;16896;10726;2590;4065;0;3240;3458;217;0;491;0;0;602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;283;42399;13914;8162;3154;5022;0;6710;3716;148;57;319;391;75;416;0;0;0;21;13;0;0;0;0;0;128;0;5;45;0;0;0;0;0;0;103
180;Hanau;HE;Brief;0;32614;392;32222;12554;9602;1553;1937;0;2157;3391;0;107;482;0;0;439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;32279;10710;7513;2066;2685;0;4007;3740;125;110;293;462;75;254;0;0;0;9;6;0;0;0;0;0;73;0;25;55;0;0;0;0;0;0;71
181;Main-Taunus;HE;Brief;0;49692;565;49127;22599;9757;1950;4181;0;5770;4021;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;431;49261;18891;8311;2309;4668;0;9069;4275;136;90;425;463;101;299;0;0;0;8;8;0;0;0;0;0;77;0;7;56;0;0;0;0;0;0;68
182;Frankfurt am Main I;HE;Brief;0;42104;336;41768;14812;9532;3300;5070;0;4628;2912;252;0;429;0;0;757;0;0;0;45;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260;41844;12593;7207;4081;5942;0;7269;2982;166;67;234;373;93;505;0;0;0;25;8;0;0;0;0;0;118;0;20;63;0;0;0;0;0;0;98
183;Frankfurt am Main II;HE;Brief;0;53091;416;52675;19253;12101;3775;7481;0;4981;3367;331;0;345;0;0;999;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286;52805;15990;9157;4995;8243;0;8816;3495;200;57;246;482;94;636;0;0;0;17;10;0;0;0;0;0;157;0;26;44;0;0;0;0;0;0;140
184;Groß-Gerau;HE;Brief;0;32521;527;31994;12626;9760;1755;2226;0;1880;3024;0;0;669;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410;32111;10958;8019;2095;2804;0;3385;3309;174;77;387;367;45;279;0;0;0;10;4;0;0;0;0;0;61;0;33;45;0;0;0;0;0;0;59
185;Offenbach;HE;Brief;0;43443;519;42924;17541;9478;2738;3913;0;3686;4080;333;0;949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206;0;0;0;0;0;0;419;43024;15021;8421;3079;4236;0;6077;4311;184;98;411;454;84;377;0;0;0;15;8;0;0;0;0;0;94;0;13;59;0;0;0;0;0;0;82
186;Darmstadt;HE;Brief;0;54053;663;53390;18211;15082;3915;8003;0;3492;3780;0;0;793;0;0;0;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;439;53614;16344;11540;4719;7652;0;6619;4205;309;100;388;521;157;632;0;0;0;33;6;0;0;0;0;0;182;0;17;68;0;0;0;0;0;0;122
187;Odenwald;HE;Brief;0;50262;733;49529;19824;13645;2509;3883;0;3574;4900;0;0;747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447;567;49695;18172;11116;3168;4220;0;5765;5069;175;131;420;641;95;377;0;0;0;18;6;0;0;0;0;0;102;0;34;84;0;0;0;0;0;0;102
188;Bergstraße;HE;Brief;0;43605;485;43120;18634;11010;1977;3212;0;3337;4371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;579;354;43251;16227;9120;2404;3695;0;5351;4641;132;129;357;527;66;320;0;0;0;8;16;0;0;0;0;0;91;0;6;78;0;0;0;0;0;0;83
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;TH;Brief;0;30172;297;29875;12243;4346;4981;950;0;1327;4807;0;0;508;0;543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;279;29893;11025;4246;4725;1126;0;2244;4727;95;323;415;0;328;252;0;0;0;37;0;0;0;0;0;0;226;0;0;68;0;0;0;0;0;0;56
190;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis;TH;Brief;0;30240;307;29933;11085;4696;5090;1221;0;1552;4734;0;338;1038;0;0;0;0;0;0;179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;29991;10027;4486;5039;1255;0;2221;4991;100;287;669;0;134;313;0;0;0;97;0;0;0;0;0;0;184;0;0;114;0;0;0;0;0;0;74
191;Jena – Sömmerda – Weimarer Land I;TH;Brief;0;32592;310;32282;9719;4705;7646;2204;0;1867;4385;0;0;1147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;609;217;32375;9407;4061;6433;2776;0;2973;4603;160;164;621;0;160;563;0;0;0;33;0;0;0;0;0;0;175;0;0;112;0;0;0;0;0;0;134
192;Gotha – Ilm-Kreis;TH;Brief;0;28147;301;27846;8734;5536;4644;1177;0;1805;4891;0;0;1059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;27950;8507;4106;4762;1356;0;2317;5020;104;210;570;0;112;437;0;0;0;33;0;0;0;0;0;0;151;0;0;171;0;0;0;0;0;0;94
193;Erfurt – Weimar – Weimarer Land II;TH;Brief;0;42424;385;42039;12342;7729;8296;3963;0;2488;4978;394;0;466;0;441;942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333;42091;11608;6062;8595;4079;0;3769;5212;265;130;410;0;325;854;0;0;0;63;0;0;0;0;0;0;354;0;0;154;0;0;0;0;0;0;211
194;Gera – Greiz – Altenburger Land;TH;Brief;0;33409;303;33106;11226;3819;6873;825;0;1936;7064;0;0;651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308;0;0;0;0;0;0;0;0;404;267;33142;10187;3843;6301;1043;0;2938;7008;94;255;505;0;139;318;0;0;0;44;0;0;0;0;0;0;173;0;0;134;0;0;0;0;0;0;160
195;Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis;TH;Brief;0;32968;302;32666;10884;3790;5951;1469;0;2121;6997;0;0;1067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387;224;32744;10115;4038;5852;1220;0;2746;6683;125;252;692;0;146;389;0;0;0;51;0;0;0;0;0;0;198;0;0;140;0;0;0;0;0;0;97
196;Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg;TH;Brief;0;32273;308;31965;11181;4189;6594;1175;0;1754;5479;203;0;774;0;482;0;0;0;0;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;32032;10219;4355;6097;1375;0;2364;5608;124;216;602;0;274;330;0;0;0;62;0;0;0;0;0;0;185;0;0;124;0;0;0;0;0;0;97
197;Neuwied;RP;Brief;0;64044;857;63187;30520;16677;2634;3476;0;4193;4372;0;0;1274;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555;63489;27413;15278;3048;3738;0;6855;5164;198;137;818;0;149;396;0;0;0;24;0;0;0;0;0;0;126;0;0;0;0;0;0;0;0;0;145
198;Ahrweiler;RP;Brief;0;54876;529;54347;25437;13964;1916;3086;0;4969;3743;389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;843;323;54553;24458;11748;2419;3479;0;6643;4184;189;122;459;0;136;415;0;0;0;9;0;0;0;0;0;0;130;0;0;0;0;0;0;0;0;0;162
199;Koblenz;RP;Brief;0;60364;694;59670;27555;16134;2304;3548;0;4049;3816;300;0;1144;0;0;620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;443;59921;25850;13569;3189;4315;0;6609;4368;215;79;757;0;122;554;0;0;0;16;0;0;0;0;0;0;122;0;0;0;0;0;0;0;0;0;156
200;Mosel/Rhein-Hunsrück;RP;Brief;0;40657;601;40056;18700;9481;1905;2064;0;3703;2614;0;0;1151;0;438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;332;40325;18052;8707;2189;2272;0;4730;2908;113;66;554;0;158;325;0;0;0;12;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;148
201;Kreuznach;RP;Brief;0;43814;504;43310;17537;12804;1988;2240;0;3222;3788;0;0;1298;0;433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;287;43527;16426;11447;2525;2702;0;4588;4173;119;94;677;0;186;359;0;0;0;9;0;0;0;0;0;0;112;0;0;0;0;0;0;0;0;0;110
202;Bitburg;RP;Brief;0;37936;549;37387;19684;9219;1914;0;0;2750;2260;0;0;1002;0;558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310;37626;17392;7683;2067;2337;0;4150;2593;91;57;602;0;195;273;0;0;0;5;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;101
203;Trier;RP;Brief;0;52106;536;51570;21115;16513;2823;3544;0;3055;2827;0;56;618;0;0;617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;402;388;51718;20962;12050;3763;4719;0;5214;3257;209;62;540;0;138;513;0;0;0;11;0;0;0;0;0;0;113;0;0;0;0;0;0;0;0;0;167
204;Montabaur;RP;Brief;0;55817;1400;54417;26114;14646;3043;2749;0;4713;0;0;0;3152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;354;55463;23612;12667;2781;3228;0;6079;4927;178;144;982;0;109;419;0;0;0;6;0;0;0;0;0;0;140;0;0;0;0;0;0;0;0;0;191
205;Mainz;RP;Brief;0;77072;677;76395;30029;19724;4289;8653;0;5702;4365;487;0;866;0;857;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;0;222;435;76637;28186;16113;5548;9591;0;9016;5117;343;85;593;0;649;897;0;0;0;22;0;0;0;0;0;0;227;0;0;0;0;0;0;0;0;0;250
206;Worms;RP;Brief;0;58197;771;57426;26051;14461;2386;3886;0;3612;5121;0;140;1038;0;384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;312;528;57669;21164;14298;3023;4439;0;6315;6173;212;171;801;0;254;462;0;0;0;10;0;0;0;0;0;0;155;0;0;0;0;0;0;0;0;0;192
207;Ludwigshafen/Frankenthal;RP;Brief;0;55692;691;55001;19788;17655;2541;2814;0;4308;6179;0;0;1585;0;0;0;0;0;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;578;55114;19395;14037;3037;3677;0;5883;6659;241;189;984;0;124;537;0;0;0;59;0;0;0;0;0;0;129;0;0;0;0;0;0;0;0;0;163
208;Neustadt – Speyer;RP;Brief;0;68531;807;67724;29874;16270;2591;5030;0;4821;6193;0;0;2723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;137;0;0;525;68006;27015;14293;3335;5583;0;7881;6672;249;199;1716;0;147;514;0;0;0;22;0;0;0;0;0;0;174;0;0;0;0;0;0;0;0;0;206
209;Kaiserslautern;RP;Brief;0;54928;694;54234;18546;17735;3535;3066;0;3299;5343;0;0;1859;0;0;851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;535;54393;17728;14962;3710;3655;0;5430;5796;323;208;1388;0;107;698;0;0;0;10;0;0;0;0;0;0;172;0;0;0;0;0;0;0;0;0;206
